wind_max,wind_ave,rainfall_height,rainfall_form,sunny_hours,snow_height,bedeckungsgrades,dampfdruckes,luftdruck,humidity,air_temp_max,air_temp_min,temp,ground_temp_min,season,date,Bleeding
6.7,1.4,20.1,4,1.9,0,7.3,13.1,989.5,74,21.6,11.4,16,8.8,3,28-08-03,0
7.2,2.4,5.6,4,0,0,7.8,15.1,983,98,14.4,12.5,13.4,11.8,3,29-08-03,0
9.8,2.3,0.6,4,6,0,7.5,13.1,992.7,81,19.6,11.5,14.5,10.2,3,30-08-03,1
9.7,2.6,0.2,4,5,0,4.8,11.9,998.4,81,17.7,9.2,12.9,8.2,3,31-08-03,0
10.5,2.2,1.9,4,3.2,0,4.5,11.4,1000,81,15.7,9.6,12.1,7.5,4,09-01-03,0
6.2,1.5,0,0,8.4,0,3.3,9.8,1006.2,70,18.2,7.1,12.6,4.9,4,09-02-03,0
5.7,1.6,0,0,11.7,0,2,10,1010.8,63,19.8,7.9,14.3,4.7,4,09-03-03,0
6.5,1.9,0,0,11.6,0,1.3,11.5,1010.1,64,21.8,9.6,16.3,6.7,4,09-04-03,1
8,2.8,0,4,10.6,0,2,10.2,1002.2,49,25.5,11.9,18.8,8.7,4,09-05-03,0
7.8,2.3,0.2,4,2.6,0,7.5,14.2,997.8,71,22.4,15,17.7,13.9,4,09-06-03,0
4.6,1.6,13.7,4,2,0,7.3,14.2,996.5,78,20.5,13.7,16.3,12.7,4,09-07-03,1
4.6,1.6,13.7,4,2,0,7.3,14.2,996.5,78,20.5,13.7,16.3,12.7,4,09-07-03,1
4.6,1.6,13.7,4,2,0,7.3,14.2,996.5,78,20.5,13.7,16.3,12.7,4,09-07-03,1
6,1.6,4.8,4,2.6,0,6.3,14.4,989.7,90,17.8,11.1,14.1,8.9,4,09-08-03,1
6,1.6,4.8,4,2.6,0,6.3,14.4,989.7,90,17.8,11.1,14.1,8.9,4,09-08-03,1
6.8,1.8,0,4,8,0,5.5,12.3,992.5,76,19.6,9.8,14.5,7.4,4,09-09-03,0
12.9,2.9,16,4,0,0,7.3,13.2,993.3,92,14.8,10.1,12.3,8.1,4,09-10-03,0
10.7,2.8,0.1,4,3.7,0,6,12.7,997.9,83,16.8,9.4,13.5,8.5,4,09-11-03,0
5.6,1.9,0,0,2.5,0,6.3,13.7,1007.2,85,19.2,10.7,14.2,9.5,4,09-12-03,0
8.8,2.5,0,0,9.9,0,4.8,11.6,1012.7,74,18.5,9.2,14.1,6.4,4,13-09-03,1
6.8,2.2,0,0,11.9,0,1.5,11.3,1012.6,67,20,8.4,15.1,5.3,4,14-09-03,0
4.6,1.3,0,0,10.6,0,3,13,1007.9,68,22.7,11.9,17,8,4,15-09-03,0
5,1.5,0,0,7.3,0,4.3,12.8,1005.3,65,22.3,13.6,17.4,9.8,4,16-09-03,1
5.1,1.8,0,0,10.4,0,2,11.9,1003.9,58,24.9,12.7,18.5,9.1,4,17-09-03,0
7.1,2.2,0,0,11.6,0,1.3,11.9,1000,52,25.9,15.4,20.2,12.8,4,18-09-03,1
6.6,2.1,0,0,11.2,0,0.8,13.3,999.9,54,28.3,15.5,21.1,13.8,4,19-09-03,1
5.3,2.1,0,0,11,0,2,12.5,1001.5,46,29.3,18.4,22.8,15.4,4,20-09-03,0
6.9,2.3,0,0,11.1,0,0.8,13.2,1000.3,53,26,16.8,21,14.7,4,21-09-03,1
16.1,4.5,7.1,4,9.9,0,1.8,13.7,989.7,53,26.7,15.5,21.7,15.8,4,22-09-03,0
11.1,2.7,3.7,4,2.7,0,5.8,10.7,995.7,86,15.6,6.5,10.3,5,4,23-09-03,1
4.6,1.4,0,0,9.3,0,2.8,8.5,1011.6,73,15.6,4.4,9.7,2.7,4,24-09-03,0
8.4,2.6,0,0,11.4,0,2.8,8.3,1009.1,60,18.1,6.2,12.1,3.9,4,25-09-03,0
9,3.4,0.3,4,9.1,0,2.5,9.1,999.9,56,18,10.5,14.3,6.9,4,26-09-03,0
5.1,1.3,1.1,4,1.6,0,6,11.6,999.7,79,16.6,10.1,12.7,7.4,4,27-09-03,0
9.8,2.5,18.3,4,2.6,0,7.3,12,992.1,80,18.6,10.2,13.2,9.4,4,28-09-03,0
10.4,2.9,0.6,4,1.8,0,6.5,11.5,993.1,88,14.7,8.2,11.1,5.7,4,29-09-03,1
6.4,2.3,0.1,0,9.3,0,2,10.5,996.7,77,17.1,7.2,11.8,4.4,4,30-09-03,0
5.6,1.8,12.1,4,2.3,0,5.5,11.5,991.1,85,15.8,6.8,11.4,5.5,4,10-01-03,0
4.1,1.2,0,4,1.8,0,7.3,14.5,992.7,93,17.9,11.6,13.5,10,4,10-02-03,0
9.4,2.1,23.7,4,0,0,7.5,15.4,987.9,96,16.3,11.3,13.9,9.3,4,10-03-03,0
9.9,2.5,1.3,4,2.1,0,6.5,11.5,986.8,88,14.7,7.3,10.7,6.4,4,10-04-03,1
9.2,2.1,0.5,4,5.2,0,6,9.1,990.4,83,12,5.5,8.4,4.1,4,10-05-03,0
15.3,4.8,20,4,0,0,7.5,9,988.8,88,9.5,4.7,7.2,3.9,4,10-06-03,0
15.2,4.9,7.1,4,2.5,0,7.5,9.1,981.3,89,9.5,5.2,7.3,5.1,4,10-07-03,1
12.8,4.2,11.3,4,0.1,0,7.8,10.6,990.1,91,11.4,7,9.1,6.7,4,10-08-03,0
7.4,2.5,0.5,4,0.9,0,5.5,12,995.9,93,12.9,7.4,10.7,5.8,4,10-09-03,0
10.9,3.8,1,4,0.1,0,7.5,13,997.3,89,14.8,11,12.6,10.4,4,10-10-03,0
7.4,1.9,0,0,1.7,0,7.5,10.9,1003.5,82,13.6,9,11.3,8.4,4,10-11-03,0
7.9,2.3,0,0,9.5,0,3.8,9.1,1007.4,79,13.3,5.5,9.2,2.5,4,10-12-03,1
9.2,3.4,0,0,9,0,5.5,8.2,1006.4,74,13.2,4.4,8.5,2.6,4,13-10-03,0
9.7,3.4,0,0,9.8,0,5.5,7.5,1009.7,74,11.6,3.1,7.2,0.7,4,14-10-03,0
9.7,3,0,0,10.3,0,0.3,7,1012.5,75,12.1,0.6,6.2,-1.1,4,15-10-03,0
7.8,2.9,0,0,10.2,0,0,7.2,1012.1,78,11.4,1.7,6.1,0.3,4,16-10-03,0
8.4,2.9,0,0,10,0,0,6.7,1007.2,76,11.1,0.8,5.3,-0.5,4,17-10-03,0
8.1,2.5,0,0,9.7,0,1.8,6.2,998.4,70,12,-0.5,5.6,-3.6,4,18-10-03,1
7.2,2.5,0,0,8,0,4,6.6,990.6,77,10,0.3,5,-1.4,4,19-10-03,0
9.5,3,4,4,6,0,6.3,6.8,984.2,82,8.3,1,4.4,-0.1,4,20-10-03,0
4.1,1.4,6.6,4,0,0,7.8,8,989.1,94,5.8,2,4.7,0.3,4,21-10-03,0
7.7,2.3,0,4,1.4,0,4.8,7.3,994.1,92,7.9,0.7,3.7,-2,4,22-10-03,0
11.2,4.3,0,0,5.7,0,3.5,5.6,996.1,81,4.8,-0.9,1.7,-1.8,4,23-10-03,0
10.3,2.2,0,4,0.7,0,4.8,5.6,999,93,2.6,-4.7,-0.4,-6.5,4,24-10-03,0
9.3,3.9,2.7,4,0,0,8,7.5,997.5,91,6.4,1.6,4.2,2.1,4,25-10-03,0
9.1,2.8,1.7,4,0,0,8,8.2,993.5,93,6.5,3.2,5.1,3.5,4,26-10-03,1
6.9,1.7,0,0,2.4,0,5.8,6.9,1001.2,89,7.2,-0.3,3.4,-3.5,4,27-10-03,1
6.5,2.1,0,0,9,0,0.3,6.5,996.8,80,9,0.7,4.2,-1.4,4,28-10-03,0
7.7,2.1,0,4,2.1,0,4.3,7.5,980.3,84,8.9,2,5.1,-0.9,4,29-10-03,1
9.1,2.7,4.6,4,0,0,8,8.4,971.7,91,8,4,5.8,2.3,4,30-10-03,0
13.8,4.7,5.8,4,0,0,6.8,9.5,964.1,89,10.5,4.5,7.8,3.4,4,31-10-03,0
9,3.5,1.5,4,0,0,7.8,10.4,973.2,94,10.3,7.1,8.5,7.2,4,11-01-03,0
13.7,4.7,6.2,4,2,0,7.5,9.6,983.2,85,11,5.7,8.7,4.6,4,11-02-03,1
16.9,5.4,5.2,4,1.8,0,6.8,10.8,988.3,83,13.4,8.2,10.9,8,4,11-03-03,0
8.8,2.7,0,4,5,0,2.3,10.1,1008.7,87,12.6,6.9,9.1,2.9,4,11-04-03,0
9.4,3.8,0,0,8.8,0,0.8,8.5,1011.6,71,14.6,4.4,9.8,1.2,4,11-05-03,1
9.7,3.1,0,0,8.6,0,0.3,7.3,1010.9,56,15.6,6,10.9,3.8,4,11-06-03,1
10.3,3.7,0,0,7.9,0,0.3,6.8,1012.4,76,8.7,1.9,5.6,0.7,4,11-07-03,0
10.8,4.1,0,0,7.9,0,2,7.2,1004.2,76,9.5,3.3,6.2,1.2,4,11-08-03,0
8.5,3.3,0,0,8.2,0,2,7.5,1003.4,70,13.5,1.6,8.4,-1.2,4,11-09-03,0
6.4,2.2,0,4,5.2,0,4.8,8.2,1004.6,69,15.2,2.1,9.8,1.7,4,11-10-03,0
10.2,2.9,0,0,0,0,6.3,6.8,1004,87,5.2,1.8,3.4,-0.3,4,11-11-03,0
9.9,4.5,0.7,4,4.4,0,5.8,6.8,1000.7,82,6.3,2.8,4.2,2.9,4,11-12-03,0
7.5,2.3,0,0,4.4,0,6,9.8,1005.4,88,11.5,5.3,8.4,3,4,13-11-03,0
12.2,4.1,1.1,4,0.1,0,6,8.3,999.8,85,8.1,4.4,6.7,3,4,14-11-03,1
10.8,3.4,0,4,0.7,0,4.5,8.4,995.2,80,10.6,5.2,7.8,2.1,4,15-11-03,1
6.2,1.7,11.1,4,0,0,6.3,8.3,994.1,91,8.1,4.2,5.7,2.6,4,16-11-03,0
11.8,4.3,9,4,0.2,0,7.8,9,1001.3,93,8,5.2,6.4,5.3,4,17-11-03,0
10.6,4.7,3.9,4,0,0,8,11.9,1001.9,99,11.8,6.4,9.6,6.3,4,18-11-03,1
11.9,4.7,0.7,4,0,0,8,12.5,1002.1,94,12.4,10.4,11.3,10.4,4,19-11-03,0
9.3,2.9,0,4,0,0,8,11,997.2,92,10.7,7.5,9.7,7.3,4,20-11-03,0
8.1,3,0,0,2.2,0,5.8,9.6,992.3,82,12,6.5,9.2,5,4,21-11-03,1
10,4.2,0.2,4,0,0,6.5,11.2,987.5,79,13.9,9.6,12,8.3,4,22-11-03,0
9.7,3.7,2.1,4,0.2,0,7,10.8,985.4,70,14.7,12.1,13.4,9.6,4,23-11-03,1
8.7,2.5,2.2,4,0.8,0,7.3,12.2,985.8,82,14.4,10.1,12.8,9.1,4,24-11-03,1
5.9,1.3,1.2,4,0,0,7.8,10.3,989.4,98,10.1,6.6,7.6,6.6,4,25-11-03,0
15,4.6,2.5,4,5.8,0,6,9,982.3,80,10.9,6.5,8.7,4.1,4,26-11-03,0
4.7,1.6,1.6,4,0,0,8,9.5,980.8,94,8.2,5.6,7.1,5.3,4,27-11-03,1
4.3,1.7,0,0,2,0,8,8,991.8,97,5.9,2.7,4.2,2.4,4,28-11-03,0
11.8,3.3,0,4,6.6,0,6,7.1,994.1,85,7.7,1.2,4.5,-0.4,4,29-11-03,0
13.4,5.3,0.2,4,0.1,0,6.8,8.2,987.1,85,7.8,4.5,6.4,3.9,4,30-11-03,0
12.7,4.4,0,0,1.1,0,7.3,9.1,986,69,15.4,7.4,11,5.1,4,12-01-03,1
6,1.8,0,0,0.6,0,5.5,7.9,994.5,81,10.2,3.2,6.8,0.3,4,12-02-03,0
10,2,0,0,0.7,0,5,8.1,1002.5,93,7.7,2.1,4.8,0.1,4,12-03-03,0
9.9,3.8,0,4,0,0,8,8.1,1006.2,100,4.9,2.8,3.9,3.2,4,12-04-03,1
6.7,1.5,0.4,4,0,0,8,7.5,1009.2,98,3.8,1.7,3,2.1,4,12-05-03,1
13.6,4,0.6,4,3.6,0,5.5,6.2,1006.4,82,6.1,-1.2,2.7,-2.8,4,12-06-03,0
7.4,2.8,0,0,7.4,0,0.3,4.2,1011.8,77,1.2,-3.3,-1.5,-5.5,4,12-07-03,0
9.6,2.8,0,0,7.5,0,0.5,3.7,1006.5,61,5,-4.8,0,-6.5,4,12-08-03,0
8.4,1.9,0,0,7.5,0,0.3,2.7,1000.1,39,8.1,-2.8,2.3,-7.4,4,12-09-03,0
8.2,1.8,0,0,7.2,0,0.3,4.1,994.7,60,5.7,-1.6,1.9,-5.6,4,12-10-03,0
12.8,4.7,2.3,4,0.2,0,7.5,5.7,993.8,85,5,-0.4,1.2,-1.3,4,12-11-03,0
11.2,2.8,11.5,4,0.1,0,6,7.6,1001.2,95,6.5,-0.1,3.7,-2.5,4,12-12-03,0
15.5,6.3,26.2,4,0,0,8,11.7,990,95,11.4,6.3,9.9,6,4,13-12-03,0
16.1,5,16.1,4,0,0,7.3,8.5,987.5,89,10.4,2.6,6.2,1.8,4,14-12-03,1
15.3,3.6,3.7,4,0.5,0,5.3,5.9,998.3,85,3.7,-0.3,1.6,-1.5,4,15-12-03,0
6.4,2.2,0,4,0,0,7.3,7,1007.6,87,5.6,0.8,3.9,0,4,16-12-03,0
6.9,2.5,0,4,0.1,0,6,6.7,1007.2,82,6,2.4,4.1,-1.5,4,17-12-03,0
9.1,3.6,0,0,7.4,0,0.5,5.6,1002.4,67,8.3,2.3,4.5,-0.6,4,18-12-03,1
9.1,3.6,0,0,7.4,0,0.5,5.6,1002.4,67,8.3,2.3,4.5,-0.6,4,18-12-03,1
8.7,2.8,0,4,5.4,0,2.5,7,998.5,79,8.3,2.4,5.2,0.3,4,19-12-03,0
16.8,4.4,10.2,4,0,0,8,9.4,992,89,10,5.5,7.9,5.1,4,20-12-03,1
16.8,4.4,10.2,4,0,0,8,9.4,992,89,10,5.5,7.9,5.1,4,20-12-03,1
18.2,6.6,6.4,4,0,0,5.8,7.1,980,83,7.9,2,4.8,1.2,4,21-12-03,0
12,2.9,0,4,3.9,1,5.5,5.3,997.6,84,2.9,-3.2,0.3,-5.2,4,22-12-03,0
8.8,3.1,2.3,4,0,1,6.3,5.9,1004.6,98,1.2,-3,-0.3,-4.8,4,23-12-03,1
8.8,3.1,2.3,4,0,1,6.3,5.9,1004.6,98,1.2,-3,-0.3,-4.8,4,23-12-03,1
10.8,4.1,0.1,4,2.2,3,7.5,6.2,1008.3,87,3.7,0.7,2,0.5,4,24-12-03,0
10.5,4.6,0.3,4,0,0,8,8.1,1003.3,89,7.5,3,5.6,2.8,4,25-12-03,1
13.5,4.8,11.4,4,2.8,0,7.5,7.8,992,84,7.2,4.5,5.9,4.1,4,26-12-03,0
15.6,5.1,10,4,0.7,0,6.8,7.9,981.2,84,8.2,4.2,6,3.2,4,27-12-03,0
15.5,5.8,4.4,4,0,0,7.8,8.1,973.8,87,9.2,2.3,5.8,1.5,4,28-12-03,0
11.5,3.9,0,4,2.5,0,6.5,6,989.2,81,5,1,2.7,-0.4,4,29-12-03,0
3.2,1,0,0,5.7,0,5,5.3,996.7,80,4.6,-1.7,1.3,-4.6,4,30-12-03,1
5.8,2.2,0,0,0.2,0,7.3,5.6,1005.1,86,2.5,-1.7,0.8,-2.9,4,31-12-03,0
10.1,3.6,0,0,0,0,6,4.7,995.2,81,0.7,-3,-0.6,-3.4,1,01-01-04,0
10.8,3.3,0,4,4.9,0,5,4,998.5,78,0,-4.6,-2.5,-5.9,1,01-02-04,0
6.1,1.6,0,4,1,0,6.8,3.8,1003.7,79,-1.1,-4.9,-3,-7,1,01-03-04,0
8.9,3.4,2.6,4,0,1,7.5,5.4,996.6,93,2.4,-4.4,-1.1,-3.9,1,01-04-04,0
8.3,2.2,2.4,4,0,0,7.8,7,999.9,97,3.1,1.6,2.3,0.9,1,01-05-04,0
9.6,3.7,6.1,4,0,0,7.8,8.1,997.1,97,7.1,1.7,4.3,1.5,1,01-06-04,0
8.5,2.6,0,0,0,0,6.8,8.6,997.9,94,7.5,4,5.7,2.8,1,01-07-04,0
17.2,6.3,3.7,4,1.3,0,7,7.2,988.3,87,5.5,3.4,4.3,2.3,1,01-08-04,0
11.1,3.5,4.2,4,0,0,7.8,8.1,982.7,92,6.4,4,5.1,3.4,1,01-09-04,0
9.2,3.3,1.3,4,0,0,7.5,7.4,993.4,89,6.1,3.2,4.4,2.5,1,01-10-04,0
19.2,5.2,10.9,4,0,0,7.8,10.24873977,984.5,77.07989689,11.4,3,8.2,3.2,1,01-11-04,0
12.5,4.4,5.9,4,0,0,7.3,10.24873977,979.8,77.07989689,7.3,3.8,4.6,3,1,01-12-04,0
20.6,5.9,8.2,4,0,0,7.3,8.3,970.1,87,9.2,3.7,6.4,3.4,1,13-01-04,0
16.8,5.5,10,4,1,0,7.3,7.4,975.6,87,6.6,2.5,4.8,2.6,1,14-01-04,1
13.9,4.2,7.2,4,0,0,7.3,6.9,983.8,91,4.6,-0.3,3.1,-0.2,1,15-01-04,0
18.7,6.7,4,4,0.1,0,7.5,7.5,972.2,86,6.9,3.5,5,3,1,16-01-04,0
13.7,5,6.1,4,0,0,7.8,7,977.4,88,5.1,2.4,3.7,2.5,1,17-01-04,0
13.7,4.1,0.6,4,1.1,0,7,5.6,999.9,86,3.3,-2.6,0.6,-3.9,1,18-01-04,1
12.7,5,20.3,4,0,2,8,7.3,992.2,97,7.4,-1.6,2.6,-1.6,1,19-01-04,0
10,3.3,0,4,2.8,0,7,6.6,990.9,83,7.9,-0.7,3.1,-2.4,1,20-01-04,0
6.2,1.6,0,0,5.5,0,4.8,4.3,1000.4,74,1.2,-3.5,-0.4,-5.6,1,21-01-04,0
7.8,2.8,0,0,0,0,6,4.2,1000.4,69,1.7,-2.9,-0.1,-4.2,1,22-01-04,1
10,4.1,0,0,7.1,0,3.8,4,998.5,58,4.8,0.1,1.8,-1,1,23-01-04,0
9.5,3.8,2.8,4,0,0,6,4.9,993.6,75,2.9,-0.8,0.9,-0.8,1,24-01-04,0
7.6,2.1,0.5,4,0,0,7.8,7.2,993.7,99,3.7,1.3,2.4,1,1,25-01-04,0
9.1,2.7,0,0,0.8,0,7.3,5.6,986.1,89,1.9,-1.6,0.5,-2.5,1,26-01-04,0
6.8,2.5,1,4,0,0,7.5,5.1,982.6,92,0,-2.2,-1.2,-2.9,1,27-01-04,0
12,4.1,6.2,4,0.2,1,7.5,5.8,978.6,98,0.8,-1.4,-0.4,-1,1,28-01-04,0
11.7,4.2,3.2,4,0,10,6.5,5.6,981.8,99,1,-4,-1,-3.6,1,29-01-04,0
12.7,5.2,0.1,4,0.2,14,5.8,4.9,991.4,78,1.8,-1.6,0.4,-1.1,1,30-01-04,0
23.2,6.9,4.1,4,0,8,7.8,7.1,983.3,75,11.5,0.5,5.5,-1,1,31-01-04,0
21.7,7,5.2,4,0.4,0,7.3,9.4,992.7,78,11.4,8,9.8,7.5,1,02-01-04,0
16.8,5.5,15,4,0,0,8,11.1,999.4,88,11.8,7.8,10.5,7.9,1,02-02-04,0
13.1,5.2,0,4,0.4,0,7,10.6,1006.3,75,14.9,10.1,12.2,9.1,1,02-03-04,0
14.2,6.6,0.1,4,0.1,0,7.3,9.8,1006.1,62,15.8,11.5,13.8,11.1,1,02-04-04,0
13,5,0.4,4,0,0,7.5,11.3,1003.9,80,14.3,10,12.2,9.3,1,02-05-04,1
13.5,4.9,2.1,4,0.2,0,7,10.8,996.5,78,14.7,9.3,11.9,8.3,1,02-06-04,1
21.2,7.1,3.5,4,0.3,0,7.3,7.6,991.6,76,10.8,3.3,7,2.7,1,02-07-04,0
19.6,5.4,10.3,4,1.4,0,7.3,6.3,989.4,89,5.3,-0.5,2,-0.1,1,02-08-04,0
12.9,3.2,0.2,4,1.4,0,7.3,5.7,1008.7,84,3.3,-0.5,1.5,-1,1,02-09-04,1
13.3,4,8.9,4,0.5,0,7.8,5.6,1009.3,86,3.3,-1.5,0.8,-1.5,1,02-10-04,1
11.7,3.5,0.1,4,0,0,7.3,7.8,1004.1,92,6.7,0.1,4.5,0.3,1,02-11-04,0
4.4,1.7,0,4,0,0,6,6,1012.6,87,3.7,-0.8,1.7,-0.5,1,02-12-04,0
4.5,1.8,3.3,4,0,0,8,8.6,1012.8,100,5.8,3.5,4.8,4.4,1,13-02-04,0
3.8,1.2,0.1,4,0,0,8,8.2,1007.2,93,6.6,3.9,5.2,4.2,1,14-02-04,0
4,1.4,0,4,0.9,0,7.5,7.4,1005.7,85,6.8,3.5,5,0,1,15-02-04,1
4.5,1.6,0.1,4,0,0,6.5,6.6,1009.4,95,4.5,0.5,1.8,-2.5,1,16-02-04,0
6.3,1.4,0,0,0,0,6,6.4,1007.8,91,3.6,0.5,2.1,1.6,1,17-02-04,1
9,2.6,0,4,3.5,0,6.8,6.1,1003.2,78,6.1,1.2,3.4,-1,1,18-02-04,0
15,5.3,0,4,1,0,5,4.5,1005,72,2.3,-2.3,0.1,-2.7,1,19-02-04,0
11.7,4,0,0,9.5,0,0.3,4,1003.2,69,3.6,-3.5,-0.6,-4.2,1,20-02-04,0
7.8,2.1,0,4,0.4,0,4.5,4.5,994,76,2.3,-3.4,-0.3,-5.2,1,21-02-04,0
9.7,3.1,0,4,1,0,7,4.9,989.6,77,3.4,-2.1,0.7,-4,1,22-02-04,1
11.2,2.8,0,4,5.3,0,3.5,4.3,995.4,72,3.3,-3.4,-0.2,-7,1,23-02-04,0
11.6,3.7,3.5,4,0.7,0,5.5,4.9,994.5,84,3,-4.3,-0.8,-7.2,1,24-02-04,0
10.9,3,1.2,4,1.6,3,7.3,5.5,986.3,95,1.9,-2.5,-0.6,-6,1,25-02-04,0
13.4,3.8,2.3,4,1.9,3,6.8,5.1,980.9,95,-0.1,-3.4,-1.7,-5.8,1,26-02-04,0
10.2,3.2,3.4,4,4.8,5,4.5,4.7,977.8,91,0.8,-5.1,-2.4,-8.7,1,27-02-04,1
4.8,1.6,0,4,0.1,12,7.5,5.2,983.6,96,0.8,-3.9,-1.7,-4.2,1,28-02-04,0
7.4,2.6,0,4,4.2,11,3.8,4.6,999,91,0.6,-6,-2.5,-5.8,1,29-02-04,0
5.5,2,0.1,4,3.9,9,4.3,4.6,1011.4,84,2.6,-5.3,-1.2,-7.6,2,03-01-04,0
8.3,2.5,0,4,0.8,4,7.3,6.3,1010.9,83,5.8,0.9,3.1,-0.2,2,03-02-04,1
5.7,2.1,0,0,4.2,0,5.8,6,1010.5,91,4.2,-1.4,1.1,-3.6,2,03-03-04,0
6,2.4,0,0,6.6,0,3.3,5,1004.8,66,9.7,-1.3,3.7,-4.1,2,03-04-04,1
9.6,3.9,2,4,8,0,3.5,4.3,999.8,56,7.3,-0.5,3.6,-1.3,2,03-05-04,0
7.9,1.9,0.9,4,0,2,8,6,997.4,95,2.5,-1,0.5,-1.1,2,03-06-04,0
5.1,1.7,3.2,4,0.8,0,6,6.9,1001.9,95,6.8,-0.3,2.3,-1.3,2,03-07-04,0
9,3.3,0,4,9.7,0,4,5.5,1009.6,78,6.1,-2.2,2.3,-3,2,03-08-04,1
9.7,4.2,1.1,4,1.8,0,8,5.1,1009.9,82,2.9,-1.7,0.4,-2.3,2,03-09-04,0
8.7,3.4,0.3,4,0,1,7.8,5.8,1005.1,95,1.5,-1.2,0,-1.1,2,03-10-04,0
6.2,2.5,0,0,2.1,0,6.5,5.6,1001.2,88,3.5,-2.5,0.6,-2.9,2,03-11-04,0
13.4,4.8,2.6,4,4.6,0,7.3,5.9,993.6,77,7.3,-0.2,3.4,-1.6,2,03-12-04,0
12.3,4.2,0,4,1,0,7.5,8.3,995.8,77,11.3,5.8,8.3,3.8,2,13-03-04,0
14.5,4.7,0,4,8,0,5,7.4,1004.2,65,13.5,4.9,9.1,2.9,2,14-03-04,1
13.6,5.4,0,4,0.2,0,7.3,9.3,1008.1,69,12.8,9.5,11.2,5.276122816,2,15-03-04,1
13.6,5.4,0,4,0.2,0,7.3,9.3,1008.1,69,12.8,9.5,11.2,5.276122816,2,15-03-04,1
9.9,3.5,0,0,1.1,0,5.5,11.3,1010.9,79,15.6,9.8,12.3,5.1,2,16-03-04,0
8.8,2.5,0,0,10.2,0,0.3,9.7,1007.8,60,21.5,9.8,14.9,6,2,17-03-04,0
15.7,2.5,0.2,4,1.4,0,5,10.6,1002.9,70,19.4,7.6,13.5,3.9,2,18-03-04,1
20.2,6.6,5.7,4,0.3,0,7.3,9.8,995.8,78,12.6,8.1,10.4,7.1,2,19-03-04,0
24.3,7.7,4.8,4,0,0,7.8,11,988,85,13.4,6.8,10.6,6.6,2,20-03-04,1
19,7.2,9.1,4,2.9,0,7,7.8,984.6,73,11.5,4.9,8.2,3.9,2,21-03-04,0
13.7,3.7,1.8,4,3,0,6.3,7.4,988.5,79,9.9,2.7,6.1,-0.4,2,22-03-04,0
8.8,1.5,0,4,2.7,0,6.5,6.8,993.8,79,8.8,2.9,5.2,1,2,23-03-04,1
8.4,3.6,0,4,2.8,0,4.5,6.6,997.8,82,7.1,0.6,4.1,-1.4,2,24-03-04,1
8.9,2.9,0,4,0.9,0,7,5.5,999.6,75,6.2,0.2,2.7,-1.8,2,25-03-04,0
9.4,2.6,0,4,2.5,0,3,5.2,1000.3,76,5.8,-1.7,1.9,-4.7,2,26-03-04,0
5.3,1.1,0,0,9.9,0,1.8,4.5,998.2,63,7.1,-2.7,2.6,-6,2,27-03-04,1
5.3,1.1,0,0,9.9,0,1.8,4.5,998.2,63,7.1,-2.7,2.6,-6,2,27-03-04,1
5.6,1.9,0,0,10.6,0,1,4.7,999.7,54,10.7,0,5.4,-1.6,2,28-03-04,0
9,2.3,0,0,9.6,0,1.8,5.8,1002.6,56,12.2,1.7,7.4,-3.3,2,29-03-04,0
10.2,3.5,0,0,11.7,0,0,6.2,998.6,54,17.4,2.5,10,0.6,2,30-03-04,0
7.2,2.4,0,0,10.4,0,3.8,7,993.2,52,18.7,4.3,11.8,1,2,31-03-04,0
7.9,2.7,0,0,9.6,0,2.5,7.8,992.1,48,20.1,9.2,14.6,5.5,2,04-01-04,1
9.6,2.7,1.7,4,5,0,5.3,8.9,992.2,58,18.2,7.4,13.5,5.3,2,04-02-04,0
13.9,4.4,0.3,4,1.2,0,6.8,10,998.6,75,14,9.7,11.4,8.7,2,04-03-04,0
17.2,4.8,8.6,4,2.4,0,6.8,9.1,996.7,75,12.6,7.1,9.8,5.6,2,04-04-04,0
12.8,4.7,10.4,4,3.3,0,6,8.1,990.9,81,9.5,3.1,7,3.1,2,04-05-04,0
11.1,3.7,8.5,4,1.8,0,7,7.6,983.5,89,7.3,3.1,4.6,1.7,2,04-06-04,1
10.9,3.1,3.9,4,0.8,0,7,7.9,986.9,94,7.4,2.7,4.5,2.4,2,04-07-04,0
9.1,2.4,0.4,4,2.1,0,6.8,7.6,993.3,86,8.5,3.4,5.2,1.1,2,04-08-04,1
5.8,2,0,4,0.3,0,6.5,7.6,996.7,85,8.2,2.8,5.4,1.6,2,04-09-04,0
7.4,2.2,2.1,4,0.2,0,5,7.6,995.9,92,6.7,1.1,4.3,-2,2,04-10-04,0
6.2,2.3,0,0,2.5,0,5,6,1002.1,71,9.3,0.8,4.9,-1.5,2,04-11-04,1
8,3,0,4,6.2,0,5,7.3,1005.5,72,11.4,2.2,7.3,-0.3,2,04-12-04,0
7.7,2.2,0,0,0.8,0,6.3,8.3,1003.7,75,11.8,5.8,8.5,2.9,2,13-04-04,0
6.5,1.9,0,0,7.8,0,2.8,7.2,1002.4,63,15,2.2,9.7,-0.1,2,14-04-04,0
8.4,2.4,0,0,11.9,0,1,6.8,999.3,49,17.1,6.1,12.3,2.2,2,15-04-04,1
6.5,2.3,0,0,10.2,0,1.8,7.5,994.9,46,20.5,9.7,14.8,6.7,2,16-04-04,0
12.4,2.9,3.5,4,8.9,0,3.8,8.4,984.5,50,20.6,9.9,15.2,4.8,2,17-04-04,0
